,caption,image_file,image_id
2954,lots of green and grey plants in the forest .,./UCM_Captions/imgs/743.tif,743
2955,this is a forest with green and grey plants .,./UCM_Captions/imgs/744.tif,744
2956,it is a dense forest with green and grey plants .,./UCM_Captions/imgs/744.tif,744
2957,there are some withered trees in the forest .,./UCM_Captions/imgs/744.tif,744
2958,lots of trees in the forest .,./UCM_Captions/imgs/744.tif,744
2959,lots of green and grey plants in the forest .,./UCM_Captions/imgs/744.tif,744
2960,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/745.tif,745
2961,a dense forest with lots of green plants .,./UCM_Captions/imgs/745.tif,745
2962,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/745.tif,745
2963,this is a dense forest with dark green plants .,./UCM_Captions/imgs/745.tif,745
2964,a dense forest with dark green plants .,./UCM_Captions/imgs/745.tif,745
2965,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/746.tif,746
2966,a dense forest with lots of green plants .,./UCM_Captions/imgs/746.tif,746
2967,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/746.tif,746
2968,this is a dense forest with dark green plants .,./UCM_Captions/imgs/746.tif,746
2969,a dense forest with dark green plants .,./UCM_Captions/imgs/746.tif,746
2970,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/747.tif,747
2971,a dense forest with lots of green plants .,./UCM_Captions/imgs/747.tif,747
2972,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/747.tif,747
2973,this is a dense forest with dark green plants .,./UCM_Captions/imgs/747.tif,747
2974,a dense forest with dark green plants .,./UCM_Captions/imgs/747.tif,747
2975,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/748.tif,748
2976,a dense forest with lots of green plants .,./UCM_Captions/imgs/748.tif,748
2977,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/748.tif,748
2978,this is a dense forest with dark green plants .,./UCM_Captions/imgs/748.tif,748
2979,a dense forest with dark green plants .,./UCM_Captions/imgs/748.tif,748
2980,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/749.tif,749
2981,a dense forest with lots of green plants .,./UCM_Captions/imgs/749.tif,749
2982,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/749.tif,749
2983,this is a dense forest with dark green plants .,./UCM_Captions/imgs/749.tif,749
2984,a dense forest with dark green plants .,./UCM_Captions/imgs/749.tif,749
2985,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/750.tif,750
2986,a dense forest with lots of green plants .,./UCM_Captions/imgs/750.tif,750
2987,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/750.tif,750
2988,this is a dense forest with dark green plants .,./UCM_Captions/imgs/750.tif,750
2989,a dense forest with dark green plants .,./UCM_Captions/imgs/750.tif,750
2990,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/751.tif,751
2991,a dense forest with lots of green plants .,./UCM_Captions/imgs/751.tif,751
2992,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/751.tif,751
2993,this is a dense forest with dark green plants .,./UCM_Captions/imgs/751.tif,751
2994,a dense forest with dark green plants .,./UCM_Captions/imgs/751.tif,751
2995,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/752.tif,752
2996,a dense forest with lots of green plants .,./UCM_Captions/imgs/752.tif,752
2997,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/752.tif,752
2998,this is a dense forest with dark green plants .,./UCM_Captions/imgs/752.tif,752
2999,a dense forest with dark green plants .,./UCM_Captions/imgs/752.tif,752
3000,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/753.tif,753
3001,a dense forest with lots of green plants .,./UCM_Captions/imgs/753.tif,753
3002,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/753.tif,753
3003,this is a dense forest with dark green plants .,./UCM_Captions/imgs/753.tif,753
3004,a dense forest with dark green plants .,./UCM_Captions/imgs/753.tif,753
3005,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/754.tif,754
3006,a dense forest with lots of green plants .,./UCM_Captions/imgs/754.tif,754
3007,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/754.tif,754
3008,this is a dense forest with dark green plants .,./UCM_Captions/imgs/754.tif,754
3009,a dense forest with dark green plants .,./UCM_Captions/imgs/754.tif,754
3010,this is a forest with lots of green plants in the shadow .,./UCM_Captions/imgs/755.tif,755
3011,a dense forest with lots of green plants .,./UCM_Captions/imgs/755.tif,755
3012,there is a dense forest with some plants in the shadow .,./UCM_Captions/imgs/755.tif,755
3013,this is a dense forest with dark green plants .,./UCM_Captions/imgs/755.tif,755
3014,a dense forest with dark green plants .,./UCM_Captions/imgs/755.tif,755
3015,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/756.tif,756
3016,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/756.tif,756
3017,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/756.tif,756
3018,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/756.tif,756
3019,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/756.tif,756
3020,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/757.tif,757
3021,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/757.tif,757
3022,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/757.tif,757
3023,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/757.tif,757
3024,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/757.tif,757
3025,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/758.tif,758
3026,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/758.tif,758
3027,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/758.tif,758
3028,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/758.tif,758
3029,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/758.tif,758
3030,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/759.tif,759
3031,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/759.tif,759
3032,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/759.tif,759
3033,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/759.tif,759
3034,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/759.tif,759
3035,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/760.tif,760
3036,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/760.tif,760
3037,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/760.tif,760
3038,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/760.tif,760
3039,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/760.tif,760
3040,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/761.tif,761
3041,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/761.tif,761
3042,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/761.tif,761
3043,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/761.tif,761
3044,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/761.tif,761
3045,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/762.tif,762
3046,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/762.tif,762
3047,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/762.tif,762
3048,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/762.tif,762
3049,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/762.tif,762
3050,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/763.tif,763
3051,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/763.tif,763
3052,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/763.tif,763
3053,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/763.tif,763
3054,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/763.tif,763
3055,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/764.tif,764
3056,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/764.tif,764
3057,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/764.tif,764
3058,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/764.tif,764
3059,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/764.tif,764
3060,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/765.tif,765
3061,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/765.tif,765
3062,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/765.tif,765
3063,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/765.tif,765
3064,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/765.tif,765
3065,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/766.tif,766
3066,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/766.tif,766
3067,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/766.tif,766
3068,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/766.tif,766
3069,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/766.tif,766
3070,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/767.tif,767
3071,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/767.tif,767
3072,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/767.tif,767
3073,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/767.tif,767
3074,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/767.tif,767
3075,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/768.tif,768
3076,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/768.tif,768
3077,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/768.tif,768
3078,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/768.tif,768
3079,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/768.tif,768
3080,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/769.tif,769
3081,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/769.tif,769
3082,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/769.tif,769
3083,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/769.tif,769
3084,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/769.tif,769
3085,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/770.tif,770
3086,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/770.tif,770
3087,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/770.tif,770
3088,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/770.tif,770
3089,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/770.tif,770
3090,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/771.tif,771
3091,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/771.tif,771
3092,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/771.tif,771
3093,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/771.tif,771
3094,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/771.tif,771
3095,this is a dense forest with lots of dark green trees .,./UCM_Captions/imgs/772.tif,772
3096,there are lots of dark green plants in the dense forest .,./UCM_Captions/imgs/772.tif,772
3097,there are lots of dark green trees in the dense forest .,./UCM_Captions/imgs/772.tif,772
3098,lots of dark green trees constitute a dense forest .,./UCM_Captions/imgs/772.tif,772
